"bowler1","batsman1","wicketTaken"
"Mirwais Ashraf","RR Patel",1
"Mirwais Ashraf","SP Patil",1
"Mirwais Ashraf","Sultan Ahmed",1
"Mirwais Ashraf","TM Odoyo",1
"MJ Ansell","A Dizija",1
"MJ Ansell","Ashish Rana",1
"MJ Ansell","Ashraful Shuvo",1
"MJ Ansell","Ijaz Hussain",1
"MJ Ansell","M Vaik",1
"MJ Ansell","Moshiur Rahman",1
"MJ Ansell","NK Tiwari",1
"MJ Ansell","S Austin",1
"MJ Ansell","SN Pathirana",1
"MJ Ansell","Taranjeet Singh",1
"MJ Ansell","WAE Burton",1
"MJ Ansell","Yasir Mehmood",1
"MJ Ansell","Yasir Mehmood",1
"MJ Ansell","Zeeshan Sarwar",1
"MJ Clarke","KP Pietersen",1
"MJ Clarke","RV Uthappa",1
"MJ Clarke","SL Malinga",1
"MJ Clarke","Tamim Iqbal",1
"MJ Clarke","TM Dilshan",1
"MJ Clarke","Yuvraj Singh",1
"MJ Henry","AD Mathews",1
"MJ Henry","EJG Morgan",1
"MJ Henry","Haris Sohail",1
"MJ Henry","Imad Wasim",1
"MJ Henry","Imrul Kayes",1
"MJ Henry","LD Chandimal",1
"MJ Henry","NLTC Perera",1
"MJ Mason","CK Kapugedera",1
"MJ Mason","LJ Wright",1
"MJ McClenaghan","AC Agar",1
"MJ McClenaghan","AD Hales",1
"MJ McClenaghan","AD Mathews",1
"MJ McClenaghan","AG Cremer",1
"MJ McClenaghan","DA Miller",1
"MJ McClenaghan","DPMD Jayawardene",1
"MJ McClenaghan","H Davids",2
"MJ McClenaghan","Haris Sohail",1
"MJ McClenaghan","Imad Wasim",1
"MJ McClenaghan","JE Root",1
"MJ McClenaghan","KMDN Kulasekara",1
"MJ McClenaghan","LJ Wright",2
"MJ McClenaghan","MJ Lumb",3
"MJ McClenaghan","MN van Wyk",1
"MJ McClenaghan","Mohammad Mithun",1
"MJ McClenaghan","Mominul Haque",1
"MJ McClenaghan","MR Marsh",1
"MJ McClenaghan","Q de Kock",1
"MJ McClenaghan","RE Levi",1
"MJ McClenaghan","RR Rossouw",1
"MJ McClenaghan","Shoaib Malik",1
"MJ McClenaghan","Sikandar Raza",1
"MJ McClenaghan","SR Watson",1
"MJ McClenaghan","SW Billings",1
"MJ McClenaghan","W Barresi",1
"MJ Ross","DG Blampied",1
"MJ Ross","HAM Shah",1
"MJ Santner","A Balbirnie",1
"MJ Santner","AC Agar",2
"MJ Santner","AD Hales",3
"MJ Santner","AD Hales",1
"MJ Santner","ADS Fletcher",1
"MJ Santner","Ahmed Shehzad",1
"MJ Santner","AJ Finch",1
"MJ Santner","C Karunaratne",1
"MJ Santner","CJ Jordan",1
"MJ Santner","CS MacLeod",1
"MJ Santner","DA Warner",1
"MJ Santner","DJ Malan",2
"MJ Santner","EJG Morgan",2
"MJ Santner","Fakhar Zaman",1
"MJ Santner","GJ Maxwell",1
"MJ Santner","HH Pandya",1
"MJ Santner","HT Tector",2
"MJ Santner","Imrul Kayes",1
"MJ Santner","Ishan Kishan",1
"MJ Santner","JA Richardson",1
"MJ Santner","JM Bairstow",3
"MJ Santner","JM Vince",1
"MJ Santner","JR Philippe",1
"MJ Santner","KA Pollard",1
"MJ Santner","Khalid Latif",1
"MJ Santner","KL Rahul",1
"MJ Santner","KOK Williams",1
"MJ Santner","KR Mayers",1
"MJ Santner","L Gregory",1
"MJ Santner","L Tucker",1
"MJ Santner","LD Chandimal",1
"MJ Santner","LD Madushanka",1
"MJ Santner","M Theekshana",1
"MJ Santner","MA Leask",1
"MJ Santner","MDKJ Perera",1
"MJ Santner","Mohammad Hafeez",2
"MJ Santner","Mohammad Haris",1
"MJ Santner","Mosaddek Hossain",2
"MJ Santner","MP Stoinis",1
"MJ Santner","MR Marsh",1
"MJ Santner","MS Dhoni",1
"MJ Santner","MS Wade",1
"MJ Santner","N Dickwella",1
"MJ Santner","N Pooran",2
"MJ Santner","R Shepherd",1
"MJ Santner","RD Berrington",1
"MJ Santner","RG Sharma",2
"MJ Santner","RR Pant",2
"MJ Santner","S Dhawan",1
"MJ Santner","SA Edwards",1
"MJ Santner","SA Yadav",1
"MJ Santner","Sarfraz Ahmed",2
"MJ Santner","Shadab Khan",2
"MJ Santner","Shakib Al Hasan",1
"MJ Santner","Shan Masood",1
"MJ Santner","Shoaib Malik",1
"MJ Santner","SJ Baard",1
"MJ Santner","SK Raina",1
"MJ Santner","SL Malinga",1
"MJ Santner","SM Curran",2
"MJ Santner","SO Hetmyer",1
"MJ Santner","Sohaib Maqsood",1
"MJ Santner","SPD Smith",1
"MJ Santner","SS Iyer",1
"MJ Santner","SSJ Brooks",2
"MJ Santner","SW Billings",1
"MJ Santner","T Banton",1
"MJ Santner","TAM Siriwardana",1
"MJ Santner","TH David",1
"MJ Santner","V Kohli",1
"MJ Santner","V Shankar",2
"MJ Santner","Washington Sundar",1
"MJ Santner","WIA Fernando",1
"MJ Swepson","CH Gayle",1
"MJ Swepson","EJG Morgan",1
"MJ Swepson","JC Buttler",1
"MJ Swepson","Mahmudullah",1
"MJ Swepson","Mohammad Naim",1
"MJ Swepson","Nurul Hasan",1
"MJ Swepson","S Dhawan",1
"MJ Swepson","SS Iyer",1
"MJ Swepson","SV Samson",2
"MJ Swepson","V Kohli",1
"MJG Rippon","A Karn",1
"MJG Rippon","AC Evans",1
"MJG Rippon","Ahmed Raza",1
"MJG Rippon","CD de Lange",1
"MJG Rippon","CS MacLeod",1
"MJG Rippon","Farhan Ahmed",1
"MJG Rippon","Khawar Ali",1
"MJG Rippon","Khawar Ali",1
"MJG Rippon","Khawar Ali",1
"MJG Rippon","MA Leask",2
"MJG Rippon","Nizakat Khan",1
"MJG Rippon","Qadeer Ahmed",1
"MJG Rippon","RG Aga",1
"MJG Rippon","RP Magar",1
"MJG Rippon","Shaiman Anwar",1
"MJG Rippon","SP Khakurel",1
"MJG Rippon","SP Patil",1
"MK Anafie","Bosco Tuyizere",1
"MK Anafie","C Chete",1
"MK Anafie","D Ndikubwimana",1
"MK Anafie","E Niyomugabo",1
"MK Anafie","E Niyomugabo",1
"MK Anafie","Z Bimenyimana",1
"ML Castillo","A Natubhai Ahir",1
"ML Castillo","JR Barry",1
"ML Castillo","Yusuf Bhoola",1
"ML Kostic","IA De Silva",1
"ML Kostic","M Kadyan",1
"ML Kostic","Saim Hussain",1
"ML Lewis","GJP Kruger",1
"ML Lewis","HH Gibbs",1
"ML Lewis","LE Bosman",1
"ML Lewis","M Zondeki",1
"MM Ali","AM Rahane",1
"MM Ali","BA King",1
"MM Ali","C Karunaratne",1
"MM Ali","D Ramdin",1
"MM Ali","F du Plessis",1
"MM Ali","Fakhar Zaman",3
"MM Ali","GJ Maxwell",1
"MM Ali","HM Amla",1
"MM Ali","Ishan Kishan",1
"MM Ali","JO Holder",1
"MM Ali","KR Mayers",1
"MM Ali","KS Williamson",1
"MM Ali","Liton Das",1
"MM Ali","LMP Simmons",1
"MM Ali","M Theekshana",1
"MM Ali","MDKJ Perera",1
"MM Ali","MK Pandey",1
"MM Ali","Mohammad Hafeez",1
"MM Ali","Mohammad Naim",1
"MM Ali","Mohammad Rizwan",1
"MM Ali","N Pooran",1
"MM Ali","OF Smith",1
"MM Ali","PVD Chameera",1
"MM Ali","Q de Kock",3
"MM Ali","Rashid Khan",1
"MM Ali","RG Sharma",1
"MM Ali","RR Hendricks",2
"MM Ali","RR Rossouw",2
"MM Ali","SA Yadav",1
"MM Ali","SO Hetmyer",1
"MM Ali","Sohaib Maqsood",1
"MM Ali","TM Head",1
"MM Ali","Umar Akmal",1
"MM Ali","V Kohli",1
"MM Ali","Yuvraj Singh",1
"MM Iqbal","AS Hansra",1
"MM Iqbal","TG Gordon",1
"MM Patel","ADS Fletcher",1
"MM Patel","C Kieswetter",1
"MM Patel","CA Ingram",1
"MM Patel","EJG Morgan",1
"MM Sarwar","Azyan Farhath",1
"MM Sharma","AG Cremer",1
"MM Sharma","MDKJ Perera",1
"MM Sharma","MM Ali",1
"MM Sharma","P Utseya",1
"MM Sharma","Sikandar Raza",1
"MM Sharma","SR Watson",1
"MMR Obili","A McAuley",1
"MMR Obili","Ritik Tomar",1
"MMR Obili","S Wickramasekara",1
"MMR Obili","Sathya Narayanan",1
"MN Samuels","AD Hales",1
"MN Samuels","AJ Finch",1
"MN Samuels","BA Stokes",1
"MN Samuels","BAW Mendis",1
"MN Samuels","DAJ Bracewell",1
"MN Samuels","DR Flynn",1
"MN Samuels","EJG Morgan",1
"MN Samuels","GJ Bailey",2
"MN Samuels","Kamran Akmal",2
"MN Samuels","KD Karthik",1
"MN Samuels","KP Pietersen",1
"MN Samuels","MEK Hussey",2
"MN Samuels","Mohammad Ashraful",1
"MN Samuels","MS Wade",1
"MN Samuels","MV Boucher",1
"MN Samuels","NLTC Perera",1
"MN Samuels","PD Collingwood",1
"MN Samuels","RS Bopara",1
"MN Samuels","Saeed Ajmal",1
"MN Samuels","Shakib Al Hasan",1
"MN Samuels","TM Dilshan",1
"MN Samuels","TWM Latham",1
"MN Samuels","Umar Amin",1
"MN Samuels","Yuvraj Singh",1
"MNM Aslam","A Sharafu",1
"MNM Aslam","Ali Mohammadipour",1
"MNM Aslam","Anasim Khan",1
"MNM Aslam","Arshad Mazarzei",1
"MNM Aslam","Fiaz Ahmed",2
"MNM Aslam","Haider Butt",1
"MNM Aslam","Ibrahim Hassan",1
"MNM Aslam","Imran Butt",1
