"bowler1","batsman1","balls","runsConceded","ER"
"Shahid Afridi","DLS van Bunge",2,0,0
"Shahid Afridi","DM de Silva",17,19,6.70588235294118
"Shahid Afridi","DPMD Jayawardene",23,17,4.43478260869565
"Shahid Afridi","DR Brown",1,0,0
"Shahid Afridi","E Chigumbura",19,17,5.36842105263158
"Shahid Afridi","E Schiferli",6,2,2
"Shahid Afridi","F du Plessis",40,48,7.2
"Shahid Afridi","Farhad Reza",6,5,5
"Shahid Afridi","G Gambhir",21,33,9.42857142857143
"Shahid Afridi","G Wijekoon",3,1,2
"Shahid Afridi","GD Elliott",4,2,3
"Shahid Afridi","GJ Bailey",12,14,7
"Shahid Afridi","GJ Hopkins",5,1,1.2
"Shahid Afridi","GJ Maxwell",17,24,8.47058823529412
"Shahid Afridi","GM Hamilton",1,0,0
"Shahid Afridi","H Davids",4,2,3
"Shahid Afridi","Harbhajan Singh",1,0,0
"Shahid Afridi","HH Gibbs",4,5,7.5
"Shahid Afridi","I Udana",2,1,3
"Shahid Afridi","IG Butler",3,1,2
"Shahid Afridi","IK Pathan",9,17,11.3333333333333
"Shahid Afridi","JDP Oram",4,0,0
"Shahid Afridi","JE Root",9,5,3.33333333333333
"Shahid Afridi","JEC Franklin",18,20,6.66666666666667
"Shahid Afridi","JJ Roy",3,1,2
"Shahid Afridi","JM Vince",34,35,6.17647058823529
"Shahid Afridi","JR Hopes",11,9,4.90909090909091
"Shahid Afridi","KD Mills",5,1,1.2
"Shahid Afridi","KP Pietersen",50,73,8.76
"Shahid Afridi","KP Pietersen",50,73,8.76
"Shahid Afridi","KS Williamson",43,44,6.13953488372093
"Shahid Afridi","L Ronchi",20,33,9.9
"Shahid Afridi","LD Chandimal",45,40,5.33333333333333
"Shahid Afridi","LE Bosman",2,0,0
"Shahid Afridi","LJ Wright",2,0,0
"Shahid Afridi","LMP Simmons",20,21,6.3
"Shahid Afridi","LPC Silva",16,14,5.25
"Shahid Afridi","LRPL Taylor",22,19,5.18181818181818
"Shahid Afridi","Mahmudullah",11,6,3.27272727272727
"Shahid Afridi","MJ Clarke",7,4,3.42857142857143
"Shahid Afridi","MJ Guptill",50,75,9
"Shahid Afridi","ML Udawatte",6,2,2
"Shahid Afridi","MM Ali",1,0,0
"Shahid Afridi","MN Samuels",19,26,8.21052631578947
"Shahid Afridi","Mohammad Nabi",4,3,4.5
"Shahid Afridi","Mushfiqur Rahim",37,25,4.05405405405405
"Shahid Afridi","Nazimuddin",26,21,4.84615384615385
"Shahid Afridi","Nazimuddin",26,21,4.84615384615385
"Shahid Afridi","NFI McCallum",2,0,0
"Shahid Afridi","NL McCullum",18,15,5
"Shahid Afridi","PD Collingwood",10,11,6.6
"Shahid Afridi","PR Stirling",4,3,4.5
"Shahid Afridi","Q de Kock",9,10,6.66666666666667
"Shahid Afridi","RJ Nicol",2,1,3
"Shahid Afridi","RS Bopara",19,13,4.10526315789474
"Shahid Afridi","Sabbir Rahman",11,6,3.27272727272727
"Shahid Afridi","SB Styris",45,54,7.2
"Shahid Afridi","Shakib Al Hasan",50,55,6.6
"Shahid Afridi","Shamsur Rahman",1,0,0
"Shahid Afridi","ST Jayasuriya",13,6,2.76923076923077
"Shahid Afridi","T Maruma",1,0,0
"Shahid Afridi","Tamim Iqbal",4,8,12
"Shahid Afridi","TG Southee",4,6,9
"Shahid Afridi","TM Dilshan",45,37,4.93333333333333
"Shahid Afridi","TN de Grooth",4,1,1.5
"Shahid Afridi","Usman Mushtaq",6,2,2
"Shahid Afridi","V Sehwag",5,7,8.4
"Shahid Afridi","V Sibanda",16,13,4.875
"Shahid Mahmood","Adnan Idrees",16,26,9.75
"Shahid Mahmood","Bilal Tahir",1,0,0
"Shahid Mahmood","J Broad",5,6,7.2
"Shahid Mahmood","Meet Bhavsar",11,8,4.36363636363636
"Shahid Mahmood","Pargat Singh",3,4,8
"Shahid Mahmood","Waseem Muhammad",4,1,1.5
"Shahil Momin","Abdul Stanikzai",6,2,2
"Shahil Momin","G Venkateswaran",10,7,4.2
"Shahil Momin","M Dixit",7,8,6.85714285714286
"Shahil Momin","Muhammad Siddiqui",1,0,0
"Shahil Momin","S Kushretha",4,2,3
"Shahil Momin","S Wickramasekara",1,0,0
"Shahil Momin","Sajid Liaqat",9,12,8
"Shahil Momin","Samiallah Khalil",3,2,4
"Shahil Momin","SKS Gill",11,10,5.45454545454545
"Shahil Momin","V Vijh",3,0,0
"Shahnawaz Dhani","AD Hales",13,27,12.4615384615385
"Shahnawaz Dhani","Afif Hossain",3,2,4
"Shahnawaz Dhani","DJ Malan",18,22,7.33333333333333
"Shahnawaz Dhani","GD Phillips",1,0,0
"Shahnawaz Dhani","Nazmul Hossain Shanto",4,5,7.5
"Shahnawaz Dhani","PD Salt",12,26,13
"Shahnawaz Dhani","SSJ Brooks",8,5,3.75
"Shahnawaz Dhani","Yasim Murtaza",5,0,0
"Shahrukh Quddus","Haider Butt",1,0,0
"Shahrukh Quddus","Shahbaz Badar",1,0,0
"Shahrukh Quddus","Umer Imtiaz",1,0,0
"Shakib Al Hasan","A Zampa",3,4,8
"Shakib Al Hasan","Aamir Kaleem",1,0,0
"Shakib Al Hasan","AB Barath",2,0,0
"Shakib Al Hasan","AD Russell",16,23,8.625
"Shakib Al Hasan","Ahmed Raza",7,3,2.57142857142857
"Shakib Al Hasan","AJ Turner",6,1,1
"Shakib Al Hasan","Amir Ali",4,5,7.5
"Shakib Al Hasan","Ayan Khan",3,2,4
"Shakib Al Hasan","BN Cooper",3,2,4
"Shakib Al Hasan","BR McDermott",19,18,5.68421052631579
"Shakib Al Hasan","BRM Taylor",14,17,7.28571428571429
"Shakib Al Hasan","CE McConchie",7,5,4.28571428571429
"Shakib Al Hasan","CJ Anderson",11,6,3.27272727272727
"Shakib Al Hasan","CJA Amini",1,0,0
"Shakib Al Hasan","CL White",2,1,3
"Shakib Al Hasan","CN Ackermann",10,14,8.4
"Shakib Al Hasan","CR Brathwaite",7,2,1.71428571428571
"Shakib Al Hasan","D Ramdin",16,13,4.875
"Shakib Al Hasan","DA Miller",9,8,5.33333333333333
"Shakib Al Hasan","DA Warner",14,19,8.14285714285714
"Shakib Al Hasan","DJ Bravo",2,2,6
"Shakib Al Hasan","DM Bravo",3,2,4
"Shakib Al Hasan","DM Richards",1,0,0
"Shakib Al Hasan","DR Smith",2,6,18
"Shakib Al Hasan","EMDY Munaweera",3,4,8
"Shakib Al Hasan","ES Szwarczynski",2,0,0
"Shakib Al Hasan","FA Allen",4,0,0
"Shakib Al Hasan","Fahad Tariq",1,0,0
"Shakib Al Hasan","GC Smith",4,4,6
"Shakib Al Hasan","GJ Maxwell",3,1,2
"Shakib Al Hasan","GSNFG Jayasuriya",8,8,6
"Shakib Al Hasan","Gulbadin Naib",8,6,4.5
"Shakib Al Hasan","H Hiri",9,3,2
"Shakib Al Hasan","H Masakadza",53,69,7.81132075471698
"Shakib Al Hasan","Hazratullah",25,34,8.16
"Shakib Al Hasan","Imran Farhat",4,8,12
"Shakib Al Hasan","Irfan Ahmed",9,1,0.666666666666667
"Shakib Al Hasan","JA Morkel",15,16,6.4
"Shakib Al Hasan","Jatinder Singh",19,28,8.8421052631579
"Shakib Al Hasan","JJ Atkinson",10,5,3
"Shakib Al Hasan","JP Duminy",18,18,6
"Shakib Al Hasan","JW Hastings",4,3,4.5
"Shakib Al Hasan","Kamran Akmal",13,10,4.61538461538461
"Shakib Al Hasan","KC Sangakkara",6,4,4
"Shakib Al Hasan","KL Rahul",8,17,12.75
"Shakib Al Hasan","KS Williamson",49,64,7.83673469387755
"Shakib Al Hasan","LD Chandimal",11,8,4.36363636363636
"Shakib Al Hasan","LMP Simmons",9,7,4.66666666666667
"Shakib Al Hasan","LPC Silva",6,8,8
"Shakib Al Hasan","M Mosehle",4,4,6
"Shakib Al Hasan","MA Leask",2,0,0
"Shakib Al Hasan","MC Henriques",16,13,4.875
"Shakib Al Hasan","MD Gunathilaka",5,1,1.2
"Shakib Al Hasan","MDKJ Perera",23,36,9.39130434782609
"Shakib Al Hasan","Mehran Khan",2,1,3
"Shakib Al Hasan","MN Samuels",29,30,6.20689655172414
"Shakib Al Hasan","MN Waller",15,26,10.4
"Shakib Al Hasan","Mohammad Hafeez",33,33,6
"Shakib Al Hasan","Mohammad Haris",4,3,4.5
"Shakib Al Hasan","Mohammad Nabi",17,9,3.17647058823529
"Shakib Al Hasan","Mohammad Nawaz (3)",6,16,16
"Shakib Al Hasan","Mohammad Shahzad",24,26,6.5
"Shakib Al Hasan","MP O'Dowd",2,7,21
"Shakib Al Hasan","MR Marsh",42,45,6.42857142857143
"Shakib Al Hasan","MR Swart",15,31,12.4
"Shakib Al Hasan","MS Wade",11,3,1.63636363636364
"Shakib Al Hasan","N M'shangwe",1,0,0
"Shakib Al Hasan","N Pooran",35,53,9.08571428571429
"Shakib Al Hasan","Najeeb Tarakai",7,1,0.857142857142857
"Shakib Al Hasan","Najibullah Zadran",23,14,3.65217391304348
"Shakib Al Hasan","Naseem Khushi",3,1,2
"Shakib Al Hasan","NJ O'Brien",7,2,1.71428571428571
"Shakib Al Hasan","NLTC Perera",11,11,6
"Shakib Al Hasan","NT Ellis",5,0,0
"Shakib Al Hasan","OF Smith",1,0,0
"Shakib Al Hasan","P Nissanka",8,4,3
"Shakib Al Hasan","PR Stirling",5,3,3.6
"Shakib Al Hasan","PW Borren",24,22,5.5
"Shakib Al Hasan","R Mutumbami",25,40,9.6
"Shakib Al Hasan","R Ravindra",4,7,10.5
"Shakib Al Hasan","Rahmanullah Gurbaz",13,10,4.61538461538461
"Shakib Al Hasan","RD Berrington",4,1,1.5
"Shakib Al Hasan","RG Sharma",39,39,6
"Shakib Al Hasan","RR Rossouw",18,49,16.3333333333333
"Shakib Al Hasan","RR Sarwan",4,3,4.5
"Shakib Al Hasan","RW Chakabva",26,30,6.92307692307692
"Shakib Al Hasan","S Bau",7,4,3.42857142857143
"Shakib Al Hasan","S Dhawan",18,32,10.6666666666667
"Shakib Al Hasan","SA Edwards",6,5,5
"Shakib Al Hasan","SA Yadav",8,13,9.75
"Shakib Al Hasan","SC Williams",25,36,8.64
"Shakib Al Hasan","SD Hope",15,19,7.6
"Shakib Al Hasan","SE Rutherford",3,0,0
"Shakib Al Hasan","Shahid Afridi",11,19,10.3636363636364
"Shakib Al Hasan","Shapoor Zadran",1,0,0
"Shakib Al Hasan","Shoaib Malik",23,29,7.56521739130435
"Shakib Al Hasan","Sikandar Raza",14,8,3.42857142857143
"Shakib Al Hasan","SK Atai",2,0,0
"Shakib Al Hasan","SO Hetmyer",2,1,3
"Shakib Al Hasan","SSJ Brooks",2,0,0
"Shakib Al Hasan","Sultan Ahmed",2,0,0
"Shakib Al Hasan","SW Masakadza",3,3,6
"Shakib Al Hasan","T Stubbs",1,0,0
"Shakib Al Hasan","TLW Cooper",11,10,5.45454545454545
"Shakib Al Hasan","TM Dilshan",7,6,5.14285714285714
"Shakib Al Hasan","V Sibanda",26,33,7.61538461538461
"Shakib Al Hasan","W Madhevere",27,27,6
"Shakib Al Hasan","WA Young",23,21,5.47826086956522
"Shakib Al Hasan","Waqas Barkat",2,0,0
"Shakib Al Hasan","WIA Fernando",3,0,0
"Shakib Al Hasan","Younis Khan",1,0,0
"Shakib Al Hasan","Yuvraj Singh",12,11,5.5
"Shamsullah Ehsan","AUKDS Kalugala",3,1,2
"Shamsullah Ehsan","Muhammad Shoaib Ahmed",7,11,9.42857142857143
"Shamsullah Ehsan","S Nadigotla",2,4,12
"Shapoor Zadran","AA Obanda",6,6,6
"Shapoor Zadran","Abul Hasan",2,4,12
"Shapoor Zadran","C Kieswetter",6,0,0
"Shapoor Zadran","CAK Walton",2,0,0
"Shapoor Zadran","DT Johnston",7,9,7.71428571428571
"Shapoor Zadran","G Gambhir",8,7,5.25
"Shapoor Zadran","G Goudie",1,1,6
"Shapoor Zadran","GJ Delany",2,1,3
"Shapoor Zadran","HM Amla",4,4,6
"Shapoor Zadran","Irfan Ahmed",6,8,8
"Shapoor Zadran","JA Morkel",2,0,0
"Shapoor Zadran","Jatinder Singh",2,1,3
"Shapoor Zadran","JF Mooney",4,3,4.5
"Shapoor Zadran","JJ Atkinson",24,32,8
"Shapoor Zadran","KJ Coetzer",2,0,0
"Shapoor Zadran","L Tucker",14,23,9.85714285714286
"Shapoor Zadran","Liton Das",7,17,14.5714285714286
"Shapoor Zadran","Mahmudullah",3,7,14
"Shapoor Zadran","MD Dai",4,4,6
"Shapoor Zadran","MW Machan",3,0,0
"Shapoor Zadran","Nizakat Khan",5,0,0
"Shapoor Zadran","NJ O'Brien",10,11,6.6
"Shapoor Zadran","PR Stirling",47,99,12.6382978723404
"Shapoor Zadran","RG Aga",2,1,3
"Shapoor Zadran","RR Patel",8,6,4.5
"Shapoor Zadran","Rubel Hossain",1,0,0
"Shapoor Zadran","S Vesawkar",2,4,12
"Shapoor Zadran","Simi Singh",7,6,5.14285714285714
"Shapoor Zadran","SP Khakurel",13,12,5.53846153846154
"Shapoor Zadran","SR Thompson",19,33,10.4210526315789
"Shapoor Zadran","Tanwir Afzal",3,1,2
"Shapoor Zadran","TP Ura",4,0,0
"Shapoor Zadran","V Sehwag",6,6,6
"Shapoor Zadran","W Barresi",1,0,0
"Sharafuddin Ashraf","AG Cremer",3,0,0
"Sharafuddin Ashraf","BN Cooper",2,0,0
"Sharafuddin Ashraf","BRM Taylor",4,3,4.5
"Sharafuddin Ashraf","PM Seelaar",3,3,6
"Sharafuddin Ashraf","PW Borren",7,11,9.42857142857143
"Sharafuddin Ashraf","Sikandar Raza",11,9,4.90909090909091
"Sharafuddin Ashraf","W Madhevere",1,0,0
"Sharif Asadullah","EC Joyce",3,3,6
"Sharif Asadullah","KJ O'Brien",2,0,0
"Shariz Ahmad","DJ Mitchell",8,7,5.25
"Shariz Ahmad","GD Phillips",5,5,6
"Shariz Ahmad","KD Shah",4,8,12
"Shariz Ahmad","MD Patel",2,0,0
"Shariz Ahmad","Riazat Ali Shah",12,6,3
"Shariz Ahmad","SC Williams",7,13,11.1428571428571
"Shariz Ahmad","Shakib Al Hasan",3,2,4
"Sher Sahak","J Trembeath-Moro",9,11,7.33333333333333
"Sher Sahak","Jubaid Ahamed",4,3,4.5
"Sher Sahak","Yasir Ali",10,7,4.2
"Sheraz Sheikh","Amar Sharma",2,1,3
"Sheraz Sheikh","Bilal Muhammad",8,12,9
"Sheraz Sheikh","Kuldeep",3,1,2
"Sheraz Sheikh","Mohammad Kamran",3,1,2
"Sheraz Sheikh","N Khanna",1,0,0
"Sheraz Sheikh","Ravinder Singh",3,2,4
"Sheraz Sheikh","SP Gomes",9,8,5.33333333333333
"Sheraz Sheikh","SSM Stanislaus",3,1,2
"Sheraz Sheikh","VP Thamotharam",5,2,2.4
"Shiraz Khan","Ahmed Faiz Mohammad Noor",6,5,5
"Shiraz Khan","Aman Desai",2,0,0
"Shiraz Khan","Ammad Uddin",7,4,3.42857142857143
"Shiraz Khan","AR Berenger",2,1,3
"Shiraz Khan","Chirag Suri",10,11,6.6
"Shiraz Khan","I Liyanage",5,3,3.6
"Shiraz Khan","Inam-ul-Haq",4,3,4.5
"Shiraz Khan","Kamran Khan (2)",5,14,16.8
"Shiraz Khan","Mohammad Rizlan",5,8,9.6
"Shiraz Khan","Nader Zahadiafzal",3,0,0
"Shiraz Khan","Shafiq Sharif",6,3,3
"Shiraz Khan","U Aryaman Sunil",6,10,10
"Shiraz Khan","Umer Imtiaz",4,5,7.5
"Shiraz Khan","V Baskaran",2,1,3
"Shiraz Khan","Waseem Muhammad",5,7,8.4
"Shoaib Akhtar","AB de Villiers",3,0,0
"Shoaib Akhtar","C Kieswetter",8,1,0.75
"Shoaib Akhtar","CA Ingram",10,28,16.8
"Shoaib Akhtar","DG Brownlie",1,0,0
"Shoaib Akhtar","DO Obuya",3,5,10
"Shoaib Akhtar","Farhad Reza",4,5,7.5
"Shoaib Akhtar","IR Bell",11,7,3.81818181818182
"Shoaib Akhtar","JD Ryder",4,5,7.5
"Shoaib Akhtar","JK Kamande",2,1,3
"Shoaib Akhtar","KMDN Kulasekara",3,1,2
"Shoaib Akhtar","LE Bosman",12,10,5
"Shoaib Akhtar","RS Bopara",16,12,4.5
"Shoaib Akhtar","RS Bopara",16,12,4.5
"Shoaib Akhtar","SB Styris",10,24,14.4
"Shoaib Akhtar","SM Davies",9,9,6
"Shoaib Akhtar","ST Jayasuriya",14,28,12
"Shoaib Akhtar","Tamim Iqbal",5,3,3.6
"Shoaib Akhtar","TD Paine",1,0,0
"Shoaib Ali","Muhammad Usman",2,2,6
"Shoaib Malik","Abdur Razzak",2,2,6
"Shoaib Malik","BJ Haddin",8,6,4.5
"Shoaib Malik","CH Gayle",5,4,4.8
"Shoaib Malik","CJ Ferguson",5,5,6
"Shoaib Malik","DM de Silva",2,2,6
"Shoaib Malik","DPMD Jayawardene",12,5,2.5
"Shoaib Malik","EJG Morgan",10,11,6.6
"Shoaib Malik","GSNFG Jayasuriya",13,11,5.07692307692308
"Shoaib Malik","H Masakadza",3,2,4
"Shoaib Malik","J Mubarak",9,6,4
"Shoaib Malik","JE Root",6,8,8
"Shoaib Malik","KOK Williams",1,0,0
"Shoaib Malik","LRPL Taylor",5,7,8.4
"Shoaib Malik","MDKJ Perera",5,5,6
"Shoaib Malik","Mohammad Ashraful",8,7,5.25
"Shoaib Malik","Mushfiqur Rahim",1,0,0
"Shoaib Malik","NLTC Perera",2,0,0
"Shoaib Malik","RN ten Doeschate",7,12,10.2857142857143
"Shoaib Malik","RR Emrit",6,2,2
"Shoaib Malik","SC Williams",18,23,7.66666666666667
"Shoaib Malik","Shafiul Islam",1,0,0
"Shoaib Malik","ST Jayasuriya",10,10,6
"Shoaib Malik","TR Birt",1,0,0
"Shohidul Islam","Mohammad Rizwan",5,4,4.8
"Shoriful Islam","A Zampa",2,0,0
"Shoriful Islam","Aayan Afzal Khan",5,7,8.4
"Shoriful Islam","AC Agar",6,5,5
"Shoriful Islam","AJ Turner",10,5,3
"Shoriful Islam","AJ Tye",4,2,3
"Shoriful Islam","BA King",7,10,8.57142857142857
"Shoriful Islam","Basil Hameed",2,1,3
"Shoriful Islam","Chirag Suri",4,1,1.5
"Shoriful Islam","D Myers",13,12,5.53846153846154
"Shoriful Islam","DA Warner",4,3,4.5
"Shoriful Islam","DP Conway",32,45,8.4375
"Shoriful Islam","FH Allen",33,57,10.3636363636364
"Shoriful Islam","GD Phillips",18,42,14
"Shoriful Islam","JJ Roy",10,12,7.2
"Shoriful Islam","Junaid Siddique (2)",6,10,10
"Shoriful Islam","Khushdil Shah",11,11,6
"Shoriful Islam","LM Jongwe",16,14,5.25
"Shoriful Islam","MC Henriques",8,11,8.25
"Shoriful Islam","MR Marsh",25,32,7.68
"Shoriful Islam","Mujeeb Ur Rahman",2,4,12
"Shoriful Islam","N Pooran",15,17,6.8
"Shoriful Islam","Qais Ahmad",4,5,7.5
"Shoriful Islam","R Ravindra",3,8,16
"Shoriful Islam","R Shepherd",3,1,2
"Shoriful Islam","Rashid Khan",4,0,0
"Shoriful Islam","RL Chase",11,7,3.81818181818182
"Shoriful Islam","RW Chakabva",5,12,14.4
"Shoriful Islam","Sikandar Raza",22,43,11.7272727272727
"Shoriful Islam","V Kohli",10,13,7.8
"Shoriful Islam","W Madhevere",26,35,8.07692307692308
"Shoriful Islam","WP Masakadza",3,1,2
"Shuvagata Hom","SC Williams",4,2,3
"Shuvagata Hom","SR Watson",1,1,6
"Shuvagata Hom","V Kohli",7,8,6.85714285714286
"SI Kamea","Aarif Sheikh",2,0,0
"SI Kamea","Aasif Sheikh",7,12,10.2857142857143
"SI Kamea","AT Nidamanuru",4,2,3
"SI Kamea","D Nath",2,0,0
"SI Kamea","Nizakat Khan",3,0,0
"SI Kamea","R Gaznavi",5,6,7.2
"SI Kamea","RG Mukasa",9,8,5.33333333333333
"SI Kamea","SS McKechnie",4,5,7.5
"SI Kamea","TJG Pringle",2,1,3
"SI Mahmood","CK Kapugedera",6,5,5
"SI Mahmood","JH Kallis",2,2,6
"SI Mahmood","JP Duminy",3,5,10
"Sidhant Singh","CG Williams",2,1,3
"Sidhant Singh","DMW Rawlins",1,0,0
"Sidhant Singh","HG Munsey",4,3,4.5
"Sidhant Singh","OJ Hairs",7,10,8.57142857142857
"Sidhant Singh","PM Seelaar",2,1,3
"Sidhant Singh","SJ Baard",2,0,0
"Sidhant Singh","T Maruma",3,1,2
"Sikandar Raza","A Vala",1,0,0
"Sikandar Raza","Afsar Zazai",3,2,4
"Sikandar Raza","Amjad Javed",5,4,4.8
"Sikandar Raza","Anamul Haque",9,12,8
"Sikandar Raza","Azmatullah Omarzai",6,4,4
"Sikandar Raza","BFW de Leede",2,1,3
"Sikandar Raza","D Wiese",10,7,4.2
"Sikandar Raza","E Lewis",5,4,4.8
"Sikandar Raza","FJ Klaassen",1,0,0
"Sikandar Raza","GH Dockrell",2,0,0
"Sikandar Raza","Haider Ali",5,3,3.6
"Sikandar Raza","HN Ya France",3,1,2
"Sikandar Raza","Imrul Kayes",2,1,3
"Sikandar Raza","JO Holder",3,4,8
"Sikandar Raza","KL Rahul",9,11,7.33333333333333
"Sikandar Raza","Liton Das",17,31,10.9411764705882
"Sikandar Raza","LV van Beek",3,0,0
"Sikandar Raza","M van Lingen",11,8,4.36363636363636
"Sikandar Raza","Mosaddek Hossain",10,9,5.4
"Sikandar Raza","MS Chapman",5,5,6
"Sikandar Raza","Mukhtar Ahmed",11,20,10.9090909090909
"Sikandar Raza","Nazmul Hossain Shanto",32,35,6.5625
"Sikandar Raza","Nurul Hasan",8,5,3.75
"Sikandar Raza","R Trumpelmann",5,3,3.6
"Sikandar Raza","RD Berrington",8,11,8.25
"Sikandar Raza","Sabbir Rahman",1,0,0
"Sikandar Raza","Saqib Zulfiqar",7,6,5.14285714285714
"Sikandar Raza","Shadab Khan",4,8,12
"Sikandar Raza","Shan Masood",12,11,5.5
"Sikandar Raza","SJ Myburgh",4,1,1.5
"Sikandar Raza","SP Patil",2,0,0
"Sikandar Raza","SSJ Brooks",3,0,0
"Sikandar Raza","TJG Pringle",5,2,2.4
"Sikandar Raza","Usman Ghani",12,15,7.5
"Sikandar Raza","ZE Green",12,10,5
"Sikander Zulfiqar","Muhammad Usman",8,14,10.5
"Sikander Zulfiqar","SR Thompson",4,7,10.5
"Sikder Billah","G Chohan",4,3,4.5
"Sikder Billah","Meet Bhavsar",8,17,12.75
"Simi Singh","Aamir Kaleem",4,5,7.5
"Simi Singh","AK Markram",6,4,4
"Simi Singh","AV Lalcheta",2,1,3
"Simi Singh","BN Cooper",6,7,7
"Simi Singh","C Viljoen",4,3,4.5
"Simi Singh","Chirag Suri",15,23,9.2
"Simi Singh","CR Ervine",27,26,5.77777777777778
"Simi Singh","DA Blignaut",9,12,8
"Simi Singh","DK Mathias",1,0,0
"Simi Singh","E Lewis",19,30,9.47368421052632
"Simi Singh","Fayyaz Butt",3,0,0
"Simi Singh","Hazratullah",31,28,5.41935483870968
"Simi Singh","J Charles",2,0,0
"Simi Singh","Jatinder Singh",1,0,0
"Simi Singh","JP Kotze",5,3,3.6
"Simi Singh","KA Pollard",5,11,13.2
"Simi Singh","Khawar Ali",8,3,2.25
"Simi Singh","Khurram Nawaz",11,3,1.63636363636364
"Simi Singh","KJ Coetzer",24,37,9.25
"Simi Singh","KS Airee",2,1,3
"Simi Singh","Kushal Malla",4,3,4.5
"Simi Singh","Mehran Khan",1,0,0
"Simi Singh","Mohammad Nabi",4,2,3
"Simi Singh","Mohammad Shahzad",13,20,9.23076923076923
"Simi Singh","Najibullah Zadran",8,13,9.75
"Simi Singh","PA van Meekeren",3,4,8
"Simi Singh","PM Seelaar",16,19,7.125
"Simi Singh","Q de Kock",1,0,0
"Simi Singh","Rahmanullah Gurbaz",18,27,9
"Simi Singh","RD Berrington",8,8,6
"Simi Singh","Rohan Mustafa",30,27,5.4
"Simi Singh","RR Behera",6,3,3
"Simi Singh","RR Hendricks",10,15,9
"Simi Singh","RW Chakabva",14,18,7.71428571428571
"Simi Singh","RW Chakabva",14,18,7.71428571428571
"Simi Singh","SA Edwards",4,3,4.5
"Simi Singh","SC Williams",5,9,10.8
"Simi Singh","SS McKechnie",2,0,0
"Simi Singh","T Bavuma",16,8,3
"Simi Singh","ZE Green",13,9,4.15384615384615
"Simi Singh","Zeeshan Maqsood",11,8,4.36363636363636
"Sirajullah Khadim","B Arora",1,0,0
"Sirajullah Khadim","E Packard",8,1,0.75
"Sirajullah Khadim","G Chaturvedi",6,4,4
"Sirajullah Khadim","J Marples",7,5,4.28571428571429
"Sirajullah Khadim","Muhammad Muneeb",7,4,3.42857142857143
"Sirajullah Khadim","P Hatchman",19,12,3.78947368421053
"SJ Benn","A Khan",4,2,3
"SJ Benn","AD Hales",4,2,3
"SJ Benn","AN Petersen",1,0,0
"SJ Benn","BRM Taylor",3,0,0
"SJ Benn","GC Smith",10,13,7.8
"SJ Benn","JDP Oram",7,4,3.42857142857143
"SJ Benn","JEC Franklin",5,17,20.4
"SJ Benn","JS Foster",5,3,3.6
"SJ Benn","KP Pietersen",15,13,5.2
"SJ Benn","LPC Silva",1,0,0
"SJ Benn","MN van Wyk",3,4,8
"SJ Benn","OA Shah",6,9,9
"SJ Benn","S Matsikenyeri",2,0,0
"SJ Benn","Samiullah Shenwari",2,0,0
"SJ Benn","SR Watson",3,1,2
"SJ Benn","T Taibu",7,0,0
"SJ Benn","V Sibanda",1,0,0
"SJ Benn","Yuvraj Singh",13,18,8.30769230769231
"SJ Harmison","GD McGrath",3,0,0
"SJ Modani","V Baskaran",3,0,0
"SJ Patel","A Kheterpal",11,4,2.18181818181818
"SJ Patel","Abhijeet Ahuja",12,19,9.5
"SJ Patel","Abhishek Ahuja",12,21,10.5
"SJ Patel","Ali Farasat",5,8,9.6
"SJ Patel","HV Mandhyan",2,2,6
"SJ Patel","K Vislapuu",1,0,0
"SK Atai","MH Cross",7,7,6
"SK Atai","Mushfiqur Rahim",1,0,0
"SK Atai","R Rohan",2,1,3
"SK Awiah","A Kansonkho",2,2,6
"SK Awiah","Bosco Tuyizere",9,8,5.33333333333333
"SK Awiah","C Forbes",1,0,0
"SK Awiah","E Niyomugabo",20,34,10.2
"SK Awiah","E Sebareme",2,0,0
"SK Awiah","M Akayezu",7,5,4.28571428571429
"SK Awiah","MA Baig",5,4,4.8
"SK Awiah","O Tuyisenge",4,3,4.5
"SK Awiah","R Nil",5,6,7.2
"SK Awiah","S Samal",7,7,6
"SK Awiah","Shehzad Patel",2,2,6
"SK Awiah","TG Thamae",5,5,6
"SK Raina","CA Ingram",6,6,6
"SK Raina","CJ Anderson",14,10,4.28571428571429
"SK Raina","DA Miller",10,10,6
"SK Raina","DPMD Jayawardene",5,7,8.4
"SK Raina","JL Ontong",5,17,20.4
"SK Raina","JP Duminy",28,26,5.57142857142857
"SK Raina","KP Pietersen",3,1,2
"SK Raina","KS Williamson",3,1,2
"SK Raina","LD Chandimal",9,10,6.66666666666667
"SK Raina","MS Wade",8,6,4.5
"SK Raina","NLTC Perera",6,3,3
"SK Raina","Sabbir Rahman",1,1,6
"SK Raina","Sharjeel Khan",2,1,3
"SK Raina","SMSM Senanayake",6,3,3
"SKDT Madusanka","RB Patel",4,5,7.5
"SKS Gill","Arjun Vinod",2,0,0
"SKS Gill","Mirza Ahsan",2,2,6
"SKS Gill","Razmal Shigiwal",7,14,12
"SKS Gill","Shahil Momin",14,8,3.42857142857143
"SL Malinga","AB de Villiers",17,26,9.17647058823529
"SL Malinga","AC Botha",1,0,0
"SL Malinga","AD Hales",25,34,8.16
"SL Malinga","AD Russell",12,18,9
"SL Malinga","ADS Fletcher",30,36,7.2
