"batsman1","bowler1","ballsFaced","fours","sixes"
"Umar Gul","AF Milne",4,1,0
"Umar Gul","BAW Mendis",3,0,0
"Umar Gul","DP Nannes",10,0,1
"Umar Gul","DW Steyn",5,0,0
"Umar Gul","GB Hogg",3,0,0
"Umar Gul","GJ Maxwell",3,0,0
"Umar Gul","GP Swann",3,0,0
"Umar Gul","I Sharma",5,1,0
"Umar Gul","JA Morkel",4,1,1
"Umar Gul","JEC Franklin",4,0,0
"Umar Gul","JH Kallis",5,0,2
"Umar Gul","JM Anderson",6,1,0
"Umar Gul","K Santokie",2,0,0
"Umar Gul","KMDN Kulasekara",5,0,1
"Umar Gul","L Balaji",3,0,1
"Umar Gul","M Morkel",7,1,0
"Umar Gul","MJ Henry",1,0,0
"Umar Gul","NL McCullum",8,0,1
"Umar Gul","NLTC Perera",5,0,0
"Umar Gul","RJ Sidebottom",10,1,0
"Umar Gul","RK Kleinveldt",3,0,0
"Umar Gul","SB Styris",7,0,0
"Umar Gul","SCJ Broad",4,0,1
"Umar Gul","Shafiul Islam",3,1,0
"Umar Gul","SL Malinga",6,0,0
"Umar Gul","SMSM Senanayake",4,0,0
"Umar Gul","SP Narine",2,0,0
"Umar Gul","SPD Smith",3,0,1
"Umar Gul","ST Finn",3,1,1
"Umar Gul","SW Tait",3,0,0
"Umar Gul","TG Southee",10,2,0
"Umar Gul","Z Khan",4,1,0
"Umar Nawaz (2)","A Nathwani",13,0,1
"Umar Nawaz (2)","Alexandros Karvelas",5,0,0
"Umar Nawaz (2)","Ali Hasan",1,0,0
"Umar Nawaz (2)","Amjad Sher",11,2,1
"Umar Nawaz (2)","Aqib Iqbal",17,1,1
"Umar Nawaz (2)","AS Mehmi",13,1,0
"Umar Nawaz (2)","DA Blignaut",7,0,0
"Umar Nawaz (2)","DJ Turkich",1,0,0
"Umar Nawaz (2)","G Fatouros",6,2,1
"Umar Nawaz (2)","Gaurav Mishra",3,1,0
"Umar Nawaz (2)","GC Galanis",4,0,0
"Umar Nawaz (2)","Ghulam Ahmadi",9,1,0
"Umar Nawaz (2)","HJ Manenti",5,0,0
"Umar Nawaz (2)","JD Newton",8,2,0
"Umar Nawaz (2)","JM Vujinovich",3,0,1
"Umar Nawaz (2)","MB Tambe",8,0,0
"Umar Nawaz (2)","Mohammad Asaduzzaman",7,0,0
"Umar Nawaz (2)","Muslim Yar",12,0,1
"Umar Nawaz (2)","PF Gallagher",6,0,0
"Umar Nawaz (2)","SD Valjalo",8,2,0
"Umar Nawaz (2)","SVE Bharathi",12,2,1
"Umar Nawaz (2)","V Ganesan",13,0,0
"Umar Nawaz (2)","W Behr",17,2,2
"Umer Imtiaz","Adnan Idrees",3,1,1
"Umer Imtiaz","Ahmed Raza",10,1,1
"Umer Imtiaz","CA Young",5,0,0
"Umer Imtiaz","Haroon Shahid",8,3,0
"Umer Imtiaz","Junaid Siddique (2)",8,1,0
"Umer Imtiaz","Kaleem Sana",8,0,0
"Umer Imtiaz","Kashif Daud",6,1,0
"Umer Imtiaz","KP Meiyappan",7,0,1
"Umer Imtiaz","M Podosky",8,0,0
"Umer Imtiaz","MNM Aslam",7,0,1
"Umer Imtiaz","Mohamed Shafeeq",18,2,1
"Umer Imtiaz","Nawaf Ahmed",16,2,2
"Umer Imtiaz","Rohan Mustafa",6,0,0
"Umer Imtiaz","Sayed Monib",13,1,2
"Umer Imtiaz","Shiraz Khan",4,1,0
"Umer Imtiaz","Simi Singh",4,0,0
"Umer Imtiaz","Yasin Patel",4,0,0
"UNGB Thenannahelage","Ali Masood",5,0,0
"UNGB Thenannahelage","Asad Ali Rehemtulla",1,0,0
"UNGB Thenannahelage","DV Varghese",2,0,0
"UNGB Thenannahelage","Habib Khan",4,0,0
"UNGB Thenannahelage","M Kadyan",1,0,0
"UNGB Thenannahelage","Noman Amjad",3,0,0
"UNGB Thenannahelage","R Mangal",3,0,0
"UNGB Thenannahelage","Rahmatullah Mangal",4,0,0
"UNGB Thenannahelage","Zain Ahmad",1,0,0
"Usman Arif (2)","Abdullah Akbarjan",3,0,0
"Usman Arif (2)","Ali Nayyer",4,0,1
"Usman Arif (2)","Arjun Vinod",6,1,4
"Usman Arif (2)","Faheem Nazir",2,0,1
"Usman Arif (2)","G Mckeon",4,0,0
"Usman Arif (2)","Ghulam Ahmadi",8,0,0
"Usman Arif (2)","NK Aneesh Kumar",3,0,0
"Usman Arif (2)","Noman Amjad",3,0,1
"Usman Arif (2)","R Mangal",4,1,2
"Usman Arif (2)","Rahmatullah Mangal",2,0,0
"Usman Arif (2)","Sahel Zadran",2,0,0
"Usman Arif (2)","Sahir Naqash",5,1,1
"Usman Arif (2)","Usman Khan",3,0,0
"Usman Ghani","Abu Hider",19,0,0
"Usman Ghani","Abu Jayed",8,1,0
"Usman Ghani","Abul Hasan",1,0,0
"Usman Ghani","AD Russell",5,1,0
"Usman Ghani","AG Cremer",7,0,0
"Usman Ghani","Ahmed Raza",6,0,0
"Usman Ghani","Amjad Javed",4,1,0
"Usman Ghani","AR McBrine",5,0,1
"Usman Ghani","Atif Ali Khan",4,0,0
"Usman Ghani","AU Rashid",10,1,0
"Usman Ghani","AV Lalcheta",2,0,0
"Usman Ghani","B Mavuta",9,0,1
"Usman Ghani","B Muzarabani",11,2,0
"Usman Ghani","BA Stokes",5,1,0
"Usman Ghani","Bilal Khan",5,1,0
"Usman Ghani","BJ McCarthy",25,2,1
"Usman Ghani","C Campher",13,1,0
"Usman Ghani","CAK Rajitha",2,0,0
"Usman Ghani","CB Mpofu",16,0,1
"Usman Ghani","CBRLS Kumara",13,1,1
"Usman Ghani","CJ Chibhabha",23,3,1
"Usman Ghani","CR Woakes",1,0,0
"Usman Ghani","DT Tiripano",21,2,1
"Usman Ghani","Farhan Ahmed",3,0,0
"Usman Ghani","GH Dockrell",6,0,0
"Usman Ghani","GJ Delany",23,0,0
"Usman Ghani","Imran Haider",3,0,1
"Usman Ghani","J Little",30,3,1
"Usman Ghani","J Mulder",7,1,0
"Usman Ghani","KJ O'Brien",11,0,0
"Usman Ghani","LM Jongwe",7,1,0
"Usman Ghani","M Faraz Akram",8,2,0
"Usman Ghani","M Theekshana",7,0,0
"Usman Ghani","MA Wood",5,0,0
"Usman Ghani","Mahedi Hasan",11,2,0
"Usman Ghani","Mohammad Naveed",4,0,0
"Usman Ghani","Mohammad Shahzad (2)",9,0,0
"Usman Ghani","MR Adair",18,2,0
"Usman Ghani","Mustafizur Rahman",12,0,0
"Usman Ghani","N Madziva",12,4,0
"Usman Ghani","Nasum Ahmed",9,1,1
"Usman Ghani","Nazmul Islam",27,0,2
"Usman Ghani","PJ Cummins",4,0,0
"Usman Ghani","PKD Chase",12,4,0
"Usman Ghani","PM Liyanagamage",3,1,0
"Usman Ghani","PR Stirling",2,0,1
"Usman Ghani","PWH de Silva",4,0,0
"Usman Ghani","R Ngarava",10,1,0
"Usman Ghani","Rohan Mustafa",9,0,1
"Usman Ghani","RP Burl",6,0,0
"Usman Ghani","Rubel Hossain",11,1,0
"Usman Ghani","SC Getkate",7,1,0
"Usman Ghani","SC Williams",17,3,0
"Usman Ghani","Shakib Al Hasan",24,1,0
"Usman Ghani","Shoriful Islam",8,2,0
"Usman Ghani","Sikandar Raza",12,1,1
"Usman Ghani","Simi Singh",16,5,2
"Usman Ghani","SM Curran",9,1,0
"Usman Ghani","Soumya Sarkar",4,1,0
"Usman Ghani","SR Thompson",8,2,0
"Usman Ghani","T Muzarabani",15,3,0
"Usman Ghani","TS Chisoro",12,0,1
"Usman Ghani","WB Rankin",18,2,1
"Usman Ghani","WP Masakadza",9,0,1
"Usman Khalid","Anasim Khan",6,0,0
"Usman Khalid","S Veerapathiran",5,1,0
"Usman Khalid","Sarfaraz Ali",3,0,1
"Usman Khan","Ghulam Ahmadi",12,1,0
"Usman Khan","Israr Khan",6,0,0
"Usman Khan","Nooruddin Mujadady",5,1,0
"Usman Khan","Sahir Naqash",2,1,0
"Usman Khan","Sher Sahak",2,0,1
"Usman Khan","V Ganesan",6,1,0
"Usman Khan","Vinay Ravi",4,1,0
"Usman Limbada","CO Obuya",3,0,0
"Usman Limbada","E Otieno",7,2,0
"Usman Limbada","HA Varaiya",4,0,0
"Usman Limbada","NM Odhiambo",11,1,0
"Usman Limbada","NN Odhiambo",8,2,0
"Usman Limbada","RG Aga",4,0,0
"Usman Limbada","SO Ngoche",6,1,0
"Usman Mushtaq","Amir Hamza",7,1,0
"Usman Mushtaq","Dawlat Zadran",6,1,0
"Usman Mushtaq","MC Sorensen",2,0,0
"Usman Mushtaq","Mohammad Irfan",6,1,0
"Usman Mushtaq","Mohammad Nabi",3,1,0
"Usman Mushtaq","Mohammad Nawaz (3)",7,0,0
"Usman Mushtaq","Rashid Khan",3,0,0
"Usman Mushtaq","Shahid Afridi",6,0,0
"Usman Mushtaq","TJ Murtagh",4,0,0
"Usman Najeeb","Ravinderpal Singh",3,0,1
"Usman Patel","Abdul Majid",15,1,0
"Usman Patel","Ahmed Raza",5,1,0
"Usman Patel","Anasim Khan",7,3,0
"Usman Patel","Basil Hameed",5,1,0
"Usman Patel","DK Mathias",6,0,2
"Usman Patel","Ehsan Khan",6,1,0
"Usman Patel","Emran Shahbakhsh",4,2,0
"Usman Patel","Imran Anwar",29,9,0
"Usman Patel","Imran Butt",8,3,0
"Usman Patel","Imran Khan (5)",7,0,2
"Usman Patel","Junaid Aziz",7,2,0
"Usman Patel","Masood Jayezeh",3,1,0
"Usman Patel","Mohammad Ghazanfar",7,1,1
"Usman Patel","Musawar Shah",4,0,0
"Usman Patel","N Thailappan",9,2,0
"Usman Patel","Nader Zahadiafzal",6,1,0
"Usman Patel","Naiem Bameri",9,1,0
"Usman Patel","Navid Abdollahpour",8,2,0
"Usman Patel","Navid Balouch",10,3,0
"Usman Patel","S Veerapathiran",19,4,0
"Usman Patel","Sachin Kumar",5,0,0
"Usman Patel","Sarfaraz Ali",7,2,0
"Usman Patel","Shahid Mahmood",4,0,0
"Usman Patel","Sikder Billah",6,0,0
"Usman Patel","Waseeq Ahmed",12,2,0
"Usman Patel","Zahoor Khan",4,2,0
"Usman Qadir","AL Phehlukwayo",2,0,0
"Usman Qadir","B Muzarabani",4,0,0
"Usman Qadir","BJ Dwarshuis",5,2,1
"Usman Qadir","D Madushanka",4,0,0
"Usman Qadir","D Pretorius",2,0,0
"Usman Qadir","LB Williams",2,0,0
"Usman Qadir","M Theekshana",2,0,0
"Usman Qadir","NT Ellis",1,0,0
"Usman Qadir","SSB Magala",3,0,0
"Usman Shinwari","KMDN Kulasekara",1,0,0
"Usman Shinwari","SL Malinga",2,0,0
"Usman Waheed","Anwar Rahman",2,0,0
"Usman Waheed","Fitri Sham",2,0,0
"Usman Waheed","Iqbal Hussain",10,2,0
"Usman Waheed","M Syahadat Ramli",7,0,0
"Usman Waheed","Mohammed Nadeem",2,1,0
"Usman Waheed","Nouman Sarwar",4,0,1
"Usman Waheed","Pavandeep Singh",1,0,0
"Usman Waheed","S Muniandy",7,1,0
"Usman Waheed","Syed Aziz",2,0,0
"Usman Waheed","Tamoor Sajjad",2,0,0
"UT Khawaja","A Nehra",12,2,0
"UT Khawaja","AF Milne",6,2,0
"UT Khawaja","Al-Amin Hossain",6,2,0
"UT Khawaja","CAK Rajitha",1,0,0
"UT Khawaja","CJ Anderson",7,2,0
"UT Khawaja","D Wiese",4,0,0
"UT Khawaja","DM de Silva",5,0,0
"UT Khawaja","DW Steyn",8,1,1
"UT Khawaja","GD Elliott",7,1,0
"UT Khawaja","Imran Tahir",2,0,0
"UT Khawaja","JJ Bumrah",9,6,0
"UT Khawaja","K Rabada",9,0,0
"UT Khawaja","KJ Abbott",13,4,0
"UT Khawaja","KS Williamson",2,0,0
"UT Khawaja","Mahmudullah",4,0,0
"UT Khawaja","Mashrafe Mortaza",6,0,1
"UT Khawaja","MJ McClenaghan",4,1,0
"UT Khawaja","MJ Santner",1,0,0
"UT Khawaja","Mohammad Amir",8,1,0
"UT Khawaja","Mohammad Sami",6,2,0
"UT Khawaja","Mustafizur Rahman",9,0,0
"UT Khawaja","NLTC Perera",4,0,1
"UT Khawaja","R Ashwin",1,0,0
"UT Khawaja","S Prasanna",7,0,0
"UT Khawaja","Saqlain Sajib",5,0,0
"UT Khawaja","Shakib Al Hasan",9,4,0
"UT Khawaja","Shuvagata Hom",7,1,0
"UT Khawaja","SMSM Senanayake",4,0,0
"UT Khawaja","SS Pathirana",12,2,1
"UT Khawaja","TM Dilshan",4,0,0
"UT Khawaja","Wahab Riaz",3,0,1
"UT Yadav","D Pretorius",8,0,0
"UT Yadav","K Rabada",7,1,0
"UT Yadav","KA Maharaj",3,0,0
"UT Yadav","L Ngidi",5,1,0
"UT Yadav","PJ Cummins",4,0,0
"UWMBCA Welegedara","MG Johnson",1,0,0
"UWMBCA Welegedara","MJ Clarke",2,0,0
"V Aravind","A Bhargava",5,3,0
"V Aravind","A Bohara",5,1,1
"V Aravind","Aamir Kaleem",7,0,0
"V Aravind","Aarif Sheikh",3,1,0
"V Aravind","Abdul Wahid",1,0,0
"V Aravind","AR McBrine",13,0,0
"V Aravind","B White",9,0,0
"V Aravind","BFW de Leede",2,0,0
"V Aravind","BM Scholtz",6,1,0
"V Aravind","C Campher",14,2,0
"V Aravind","C Karunaratne",5,1,0
"V Aravind","CA Young",28,4,3
"V Aravind","D Klein",8,1,0
"V Aravind","D Wiese",15,2,0
"V Aravind","DA Blignaut",3,0,0
"V Aravind","DK Mathias",13,2,0
"V Aravind","ED Silva",4,1,0
"V Aravind","Ehsan Khan",1,0,0
"V Aravind","Fayaz Khan",4,0,0
"V Aravind","Fayyaz Butt",5,1,0
"V Aravind","FJ Klaassen",5,0,0
"V Aravind","Gayan Munaweera",3,0,0
"V Aravind","Ghulam Ahmadi",8,0,2
"V Aravind","GJ Delany",9,0,0
"V Aravind","Haider Butt",2,0,0
"V Aravind","Haroon Arshad",2,0,0
"V Aravind","Imran Anwar",5,0,2
"V Aravind","Iqbal Hussain",4,0,0
"V Aravind","J Little",26,6,1
"V Aravind","JJ Smit",6,1,0
"V Aravind","JK Mukhiya",8,2,1
"V Aravind","JN Frylinck",6,1,0
"V Aravind","Kaleemullah",3,0,1
"V Aravind","KS Airee",1,0,0
"V Aravind","Mehedi Hasan Miraz",5,1,0
"V Aravind","MNM Aslam",3,0,0
"V Aravind","Mohamed Shafeeq",5,1,0
"V Aravind","Mohammed Nadeem",8,2,0
"V Aravind","Mosaddek Hossain",4,0,0
"V Aravind","MR Adair",25,5,0
"V Aravind","Muslim Yar",3,0,0
"V Aravind","Nasum Ahmed",5,1,0
"V Aravind","PA van Meekeren",4,0,0
"V Aravind","PVD Chameera",4,0,0
"V Aravind","R Trumpelmann",8,0,0
"V Aravind","RE van der Merwe",7,0,0
"V Aravind","S Lamichhane",6,1,1
"V Aravind","S Veerapathiran",12,1,0
"V Aravind","Sarfaraz Ali",8,1,0
"V Aravind","Sayed Monib",3,0,0
"V Aravind","Shahid Mahmood",11,2,2
"V Aravind","Shiraz Khan",12,0,0
"V Aravind","Shoriful Islam",4,0,0
"V Aravind","Simi Singh",31,4,0
"V Aravind","Tamoor Sajjad",9,0,0
"V Aravind","Taskin Ahmed",3,0,0
"V Aravind","TJG Pringle",4,0,0
"V Aravind","U Aryaman Sunil",1,0,0
"V Aravind","V Baskaran",3,0,0
"V Aravind","V Ganesan",6,0,0
"V Aravind","Waseeq Ahmed",3,0,1
"V Aravind","Yasin Patel",3,0,0
"V Aritharan","Azam Khalil",3,0,0
"V Aritharan","F Choudary",2,0,0
"V Aritharan","Zaker Taqawi",6,0,0
"V Ateak","NM Odhiambo",2,0,0
"V Balakrishnan","Akhil Anil",2,0,0
"V Balakrishnan","AM Oyede",5,0,0
"V Balakrishnan","AR Ramjani",2,0,0
"V Balakrishnan","BM Scholtz",8,0,0
"V Balakrishnan","C Viljoen",8,1,0
"V Balakrishnan","CM Akachukwu",4,0,0
"V Balakrishnan","D Muhumuza",8,1,0
"V Balakrishnan","DK Anefie",2,0,0
"V Balakrishnan","E Isaneez",8,1,0
"V Balakrishnan","F Nsubuga",6,1,0
"V Balakrishnan","G Sesay",2,0,0
"V Balakrishnan","H Ssenyondo",13,1,0
"V Balakrishnan","HA Chohan",4,0,0
"V Balakrishnan","I Danladi",8,2,0
"V Balakrishnan","IO Okpe",6,0,1
"V Balakrishnan","J Bulele",6,0,1
"V Balakrishnan","JC Darji",1,0,0
"V Balakrishnan","Jitin Singh",3,0,0
"V Balakrishnan","JJ Huo",2,0,0
"V Balakrishnan","K Nassoro",1,0,0
"V Balakrishnan","Mohameed Taiwo",8,0,0
"V Balakrishnan","Riazat Ali Shah",4,0,0
"V Balakrishnan","S Conteh",2,0,1
"V Balakrishnan","YM Nkanya",4,0,1
"V Baskaran","A Vala",2,0,0
"V Baskaran","Aizaz Khan",3,0,0
"V Baskaran","Basil Hameed",1,0,0
"V Baskaran","CAH Stevenson",3,0,0
"V Baskaran","CN Ackermann",4,0,0
"V Baskaran","D Ravu",9,1,0
"V Baskaran","DG Blampied",3,0,0
"V Baskaran","J Theron",1,0,0
"V Baskaran","Junaid Siddique (2)",3,0,0
"V Baskaran","Mohamed Shafeeq",2,0,0
"V Baskaran","N Pokana",1,0,0
"V Baskaran","N Vanua",5,0,0
"V Baskaran","NK Patel",4,0,0
"V Baskaran","RE van der Merwe",2,0,0
"V Baskaran","Shiraz Khan",2,0,0
"V Baskaran","TL Chatara",4,0,0
"V Ganesan","A Nathwani",4,0,0
"V Ganesan","Abdullah Akbarjan",3,0,0
"V Ganesan","ACF Stokes",3,0,0
"V Ganesan","Aqib Iqbal",6,0,0
"V Ganesan","B Ward",4,0,0
"V Ganesan","C Rumistrzewicz",1,0,0
"V Ganesan","CA Young",1,0,0
"V Ganesan","CW Perchard",6,0,0
"V Ganesan","DG Blampied",6,1,0
"V Ganesan","EJB Miles",1,0,0
"V Ganesan","G Stewart",1,0,0
"V Ganesan","GK Berg",6,0,0
"V Ganesan","GP Meade",21,1,0
"V Ganesan","J Sumerauer",2,0,0
"V Ganesan","Jaspreet Singh",4,0,0
"V Ganesan","Jaweed Sadran",4,1,0
"V Ganesan","Junaid Aziz",2,0,0
"V Ganesan","Kaleem Sana",5,0,0
"V Ganesan","L Karlsson",2,0,0
"V Ganesan","LC Le Tissier",2,0,0
"V Ganesan","M Spoors",7,0,0
"V Ganesan","MGSM Fernando",10,1,0
"V Ganesan","MR Adair",3,0,0
"V Ganesan","P Bhart",9,0,0
"V Ganesan","Rahmatullah Mangal",5,0,0
"V Ganesan","Raja Adeel",2,0,0
"V Ganesan","Raza Iqbal",14,0,0
"V Ganesan","RR Joshi",1,0,0
"V Ganesan","S Veerapathiran",2,0,0
"V Ganesan","S Waqas Ahmed",6,0,0
"V Ganesan","Salman Nazar",6,0,0
"V Ganesan","Sarfaraz Ali",6,1,0
"V Ganesan","Sher Sahak",1,1,0
"V Ganesan","Wahidullah Sahak",3,0,0
"V Ganesan","Waseeq Ahmed",9,1,0
"V Ganesan","Yasir Ali",4,0,0
"V Ganesan","Zaker Taqawi",2,0,0
"V Hristov","Amar Sharma",2,0,0
"V Hristov","B George",3,0,0
"V Hristov","M Dixit",3,0,0
"V Hristov","VP Thamotharam",4,0,0
"V Jagannivasan","A Kheterpal",1,0,0
"V Jagannivasan","Asif Bevinje",2,0,0
"V Jagannivasan","Bilal Muhammad",10,0,0
"V Jagannivasan","Dharmendra Manani",8,1,0
"V Jagannivasan","Imran Ameer",4,0,0
"V Jagannivasan","J Shaju",4,1,0
"V Jagannivasan","Khaibar Deldar",2,0,0
"V Jagannivasan","Washeem Abbas",3,0,0
"V Kohli","A Dananjaya",15,1,0
"V Kohli","A Nortje",16,2,0
"V Kohli","A Shukla",4,0,0
"V Kohli","A Zampa",74,6,2
"V Kohli","Abu Hider",2,1,0
"V Kohli","AD Mathews",34,5,2
"V Kohli","AD Russell",16,4,1
"V Kohli","AF Milne",25,6,0
"V Kohli","Aizaz Khan",11,0,1
"V Kohli","AJ Hosein",19,4,0
"V Kohli","AJ Tye",54,9,3
"V Kohli","AK Markram",2,0,0
"V Kohli","AL Phehlukwayo",12,3,0
"V Kohli","Al-Amin Hossain",14,0,1
"V Kohli","AU Rashid",68,3,2
"V Kohli","Azmatullah Omarzai",4,1,0
"V Kohli","B Lee",7,0,1
"V Kohli","B Muzarabani",3,1,0
"V Kohli","BA Stokes",24,0,2
"V Kohli","BC Fortuin",13,0,1
"V Kohli","BE Hendricks",13,2,0
"V Kohli","BFW de Leede",5,1,0
"V Kohli","Bilawal Bhatti",3,0,0
"V Kohli","BJ Hodge",2,0,0
"V Kohli","BM Tickner",14,1,1
"V Kohli","BMAJ Mendis",6,0,1
"V Kohli","C de Grandhomme",9,0,1
"V Kohli","C Green",12,1,0
"V Kohli","C Munro",10,2,0
"V Kohli","CB Mpofu",4,1,1
"V Kohli","CBRLS Kumara",7,0,1
"V Kohli","CH Morris",18,1,1
"V Kohli","CJ Anderson",8,2,0
"V Kohli","CJ Boyce",23,2,1
"V Kohli","CJ Dala",6,1,0
"V Kohli","CJ Jordan",71,10,3
"V Kohli","CJ McKay",4,1,0
"V Kohli","CN Greaves",1,0,0
"V Kohli","CR Brathwaite",31,7,0
"V Kohli","CR Woakes",24,6,1
"V Kohli","D Pretorius",12,1,1
"V Kohli","Dawlat Zadran",7,0,0
"V Kohli","DE Bollinger",3,0,0
"V Kohli","DJ Bravo",25,7,0
"V Kohli","DJ Hussey",5,0,0
"V Kohli","DJ Willey",16,1,1
"V Kohli","DJG Sammy",10,0,0
"V Kohli","DJM Short",5,0,0
"V Kohli","DL Vettori",12,2,1
"V Kohli","DR Briggs",2,0,0
"V Kohli","DR Sams",19,2,3
"V Kohli","DT Christian",9,2,0
"V Kohli","DW Steyn",10,3,0
"V Kohli","Ehsan Khan",13,0,1
"V Kohli","FA Allen",12,1,0
"V Kohli","Fareed Ahmad",10,3,1
"V Kohli","Fazalhaq Farooqi",14,4,2
"V Kohli","FJ Klaassen",11,1,1
"V Kohli","GA Lamb",2,0,0
"V Kohli","GB Hogg",10,1,0
"V Kohli","GD Elliott",9,0,0
"V Kohli","GJ Maxwell",38,0,3
"V Kohli","GP Swann",9,0,0
"V Kohli","Gulbadin Naib",8,1,1
"V Kohli","Haris Rauf",36,2,3
"V Kohli","Hasan Ali",13,4,0
"V Kohli","Hasan Mahmud",8,2,1
"V Kohli","HF Gurney",6,1,0
"V Kohli","HK Bennett",22,4,0
"V Kohli","HMRKB Herath",32,2,2
"V Kohli","HR Walsh",17,3,1
"V Kohli","I Udana",8,0,0
"V Kohli","Imad Wasim",6,0,0
"V Kohli","Imran Tahir",19,0,3
"V Kohli","IS Sodhi",36,3,1
"V Kohli","J Botha",3,1,0
"V Kohli","J Theron",4,1,0
"V Kohli","JA Morkel",4,0,0
"V Kohli","JA Richardson",12,1,2
"V Kohli","JC Archer",40,7,1
"V Kohli","JC Tredwell",16,2,0
"V Kohli","JDP Oram",3,1,0
"V Kohli","JE Taylor",5,2,0
"V Kohli","JM Muirhead",2,0,0
"V Kohli","JO Holder",27,6,3
"V Kohli","JP Behrendorff",9,2,0
"V Kohli","JP Duminy",11,0,1
"V Kohli","JP Faulkner",25,2,1
"V Kohli","JR Hazlewood",27,5,1
"V Kohli","JT Ball",6,1,0
"V Kohli","JT Smuts",2,0,0
"V Kohli","Junaid Khan",2,1,0
"V Kohli","JW Dernbach",8,2,0
"V Kohli","JW Hastings",5,3,0
"V Kohli","K Pierre",18,1,1
"V Kohli","K Rabada",16,0,1
"V Kohli","K Santokie",11,3,0
"V Kohli","KA Maharaj",2,0,0
"V Kohli","KA Pollard",12,1,4
"V Kohli","Karim Sadiq",13,2,1
"V Kohli","KD Mills",9,2,0
"V Kohli","KJ Abbott",3,0,0
"V Kohli","KMA Paul",11,1,0
"V Kohli","KMDN Kulasekara",17,5,1
"V Kohli","KOK Williams",33,4,5
"V Kohli","KW Richardson",13,3,0
"V Kohli","L Ngidi",17,4,0
"V Kohli","LA Dawson",2,0,0
"V Kohli","LE Plunkett",30,2,1
"V Kohli","LJ Wright",11,5,0
"V Kohli","LS Livingstone",8,2,0
"V Kohli","LV van Beek",10,0,1
"V Kohli","M de Lange",5,0,0
"V Kohli","M Morkel",3,0,0
"V Kohli","M Ntini",4,2,0
"V Kohli","MA Starc",17,2,0
"V Kohli","MA Wood",20,4,3
"V Kohli","Mahmudullah",5,0,0
"V Kohli","Mashrafe Mortaza",24,1,0
"V Kohli","MC Henriques",8,2,0
"V Kohli","MD Shanaka",6,0,0
"V Kohli","MJ Santner",38,4,2
"V Kohli","MJ Swepson",22,0,0
"V Kohli","MM Ali",11,1,2
"V Kohli","MN Samuels",4,0,0
"V Kohli","Mohammad Amir",20,3,0
"V Kohli","Mohammad Ghazanfar",8,1,1
"V Kohli","Mohammad Hafeez",19,1,1
"V Kohli","Mohammad Hasnain",9,1,1
"V Kohli","Mohammad Irfan",20,3,0
"V Kohli","Mohammad Nabi",12,1,1
"V Kohli","Mohammad Nawaz (3)",24,0,2
"V Kohli","Mohammad Sami",20,2,0
"V Kohli","MP Stoinis",4,0,0
"V Kohli","MR Marsh",7,0,0
"V Kohli","MRJ Watt",1,0,0
"V Kohli","Mujeeb Ur Rahman",15,2,1
"V Kohli","Mustafizur Rahman",16,3,0
"V Kohli","Naseem Shah",25,2,0
"V Kohli","Nasir Hossain",8,2,0
"V Kohli","NL McCullum",3,0,0
"V Kohli","NLTC Perera",25,6,0
"V Kohli","NM Coulter-Nile",31,5,3
"V Kohli","NT Ellis",4,0,0
"V Kohli","O Thomas",15,1,0
"V Kohli","OF Smith",7,1,0
"V Kohli","P Utseya",2,0,0
"V Kohli","PA van Meekeren",8,0,0
"V Kohli","PADLR Sandakan",5,1,0
"V Kohli","PJ Cummins",17,0,2
"V Kohli","PKD Chase",4,0,0
"V Kohli","PVD Chameera",10,1,0
"V Kohli","PWH de Silva",6,0,0
"V Kohli","R Rampaul",1,0,0
"V Kohli","R Shepherd",5,2,0
"V Kohli","Rashid Khan",10,1,1
"V Kohli","Raza Hasan",15,1,0
"V Kohli","RJ Peterson",3,0,0
